,movieid,Cluster,title,genres
495,516,4,Renaissance Man (1994),Comedy|Drama
496,517,182,Rising Sun (1993),Action|Drama|Mystery
497,518,105,"Road to Wellville, The (1994)",Comedy
498,519,142,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
499,520,65,Robin Hood: Men in Tights (1993),Comedy
500,521,35,Romeo Is Bleeding (1993),Crime|Thriller
501,522,51,Romper Stomper (1992),Action|Drama
502,523,170,Ruby in Paradise (1993),Drama
503,524,51,Rudy (1993),Drama
504,525,51,"Saint of Fort Washington, The (1993)",Drama
505,526,53,"Savage Nights (Nuits fauves, Les) (1992)",Drama
506,527,146,Schindler's List (1993),Drama|War
507,528,123,"Scout, The (1994)",Comedy|Drama
508,529,56,Searching for Bobby Fischer (1993),Drama
509,531,141,"Secret Garden, The (1993)",Children|Drama
510,532,99,Serial Mom (1994),Comedy|Crime|Horror
511,533,78,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
512,534,113,Shadowlands (1993),Drama|Romance
513,535,28,Short Cuts (1993),Drama
514,536,114,"Simple Twist of Fate, A (1994)",Drama
515,537,138,Sirens (1994),Drama
516,538,5,Six Degrees of Separation (1993),Drama
517,539,180,Sleepless in Seattle (1993),Comedy|Drama|Romance
518,540,33,Sliver (1993),Thriller
519,541,185,Blade Runner (1982),Action|Sci-Fi|Thriller
520,542,89,Son in Law (1993),Comedy|Drama|Romance
521,543,23,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
522,544,63,Striking Distance (1993),Action|Crime
523,546,5,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
524,547,23,Surviving the Game (1994),Action|Adventure|Thriller
525,548,89,Terminal Velocity (1994),Action|Mystery|Thriller
526,549,168,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
527,550,168,Threesome (1994),Comedy|Romance
528,551,163,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
529,552,58,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
530,553,23,Tombstone (1993),Action|Drama|Western
531,554,91,Trial by Jury (1994),Crime|Drama|Thriller
532,555,170,True Romance (1993),Crime|Thriller
533,556,173,"War Room, The (1993)",Documentary
534,558,135,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
535,559,15,"Paris, France (1993)",Comedy
536,561,20,Killer (Bulletproof Heart) (1994),Drama|Thriller
537,562,76,Welcome to the Dollhouse (1995),Comedy|Drama
538,563,135,Germinal (1993),Drama|Romance
539,564,135,Chasers (1994),Comedy
540,565,135,Cronos (1993),Drama|Horror
541,566,182,Naked in New York (1994),Comedy|Romance
542,567,91,Kika (1993),Comedy|Drama
543,568,99,Bhaji on the Beach (1993),Comedy|Drama
544,569,30,Little Big League (1994),Comedy|Drama
545,570,23,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama
546,571,101,"Wedding Gift, The (1994)",Drama|Romance
547,573,6,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
548,574,17,Spanking the Monkey (1994),Comedy|Drama
549,575,76,"Little Rascals, The (1994)",Children|Comedy
550,577,159,Andre (1994),Adventure|Children|Drama
551,580,83,Princess Caraboo (1994),Drama
552,581,32,"Celluloid Closet, The (1995)",Documentary
553,582,119,Métisse (Café au Lait) (1993),Comedy|Drama
554,583,135,Dear Diary (Caro Diario) (1994),Comedy|Drama
555,585,186,"Brady Bunch Movie, The (1995)",Comedy
556,586,168,Home Alone (1990),Children|Comedy
557,587,96,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
558,588,105,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
559,589,199,Terminator 2: Judgment Day (1991),Action|Sci-Fi
560,590,150,Dances with Wolves (1990),Adventure|Drama|Western
561,592,168,Batman (1989),Action|Crime|Thriller
562,593,158,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
563,594,156,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
564,595,120,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
565,596,19,Pinocchio (1940),Animation|Children|Fantasy|Musical
566,597,186,Pretty Woman (1990),Comedy|Romance
567,598,182,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
568,599,23,"Wild Bunch, The (1969)",Adventure|Western
569,600,105,Love and a .45 (1994),Action|Comedy|Crime
570,601,186,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
571,602,139,"Great Day in Harlem, A (1994)",Documentary
572,603,82,"Bye Bye, Love (1995)",Comedy
573,605,70,One Fine Day (1996),Drama|Romance
574,606,5,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
575,608,23,Fargo (1996),Comedy|Crime|Drama|Thriller
576,609,21,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
577,610,65,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
578,611,52,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
579,612,43,"Pallbearer, The (1996)",Comedy
580,613,128,Jane Eyre (1996),Drama|Romance
581,614,85,Loaded (1994),Drama|Thriller
582,615,105,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
583,616,2,"Aristocats, The (1970)",Animation|Children
584,617,128,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
585,618,106,Two Much (1995),Comedy|Romance
586,619,185,Ed (1996),Comedy
587,621,106,My Favorite Season (1993),Drama
588,626,42,"Thin Line Between Love and Hate, A (1996)",Comedy
589,627,60,"Last Supper, The (1995)",Drama|Thriller
590,628,131,Primal Fear (1996),Crime|Drama|Mystery|Thriller
591,630,23,Carried Away (1996),Drama|Romance
592,631,80,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
593,632,185,Land and Freedom (Tierra y libertad) (1995),Drama|War
594,633,65,Denise Calls Up (1995),Comedy
595,634,80,Theodore Rex (1995),Comedy
596,635,6,"Family Thing, A (1996)",Comedy|Drama
597,637,147,Sgt. Bilko (1996),Comedy
598,638,105,Jack and Sarah (1995),Romance
599,639,89,Girl 6 (1996),Comedy|Drama
600,640,30,Diabolique (1996),Drama|Thriller
601,641,28,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
602,645,128,Nelly & Monsieur Arnaud (1995),Drama
603,647,38,Courage Under Fire (1996),Action|Crime|Drama|War
604,648,175,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
605,649,43,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
606,650,182,Moll Flanders (1996),Drama
607,651,135,"Superweib, Das (1996)",Comedy
608,652,186,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
609,653,63,Dragonheart (1996),Action|Adventure|Fantasy
610,656,93,Eddie (1996),Comedy
611,658,55,Billy's Holiday (1995),Drama|Musical
612,659,23,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
613,660,75,August (1996),Drama
614,661,173,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
615,662,149,Fear (1996),Thriller
616,663,101,Kids in the Hall: Brain Candy (1996),Comedy
617,664,111,Faithful (1996),Comedy
618,665,186,Underground (1995),Comedy|Drama|War
619,666,145,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
620,667,85,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
621,668,131,Song of the Little Road (Pather Panchali) (1955),Drama
622,670,105,"World of Apu, The (Apur Sansar) (1959)",Drama
623,671,147,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
624,673,186,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
625,674,33,Barbarella (1968),Adventure|Comedy|Sci-Fi
626,678,13,Some Folks Call It a Sling Blade (1993),Drama|Thriller
627,679,75,"Run of the Country, The (1995)",Drama
628,680,74,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
629,681,125,Coup de torchon (Clean Slate) (1981),Crime
630,682,186,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
631,685,100,It's My Party (1996),Drama
632,687,168,Country Life (1994),Drama|Romance
633,688,113,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
634,690,94,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
635,691,58,Mrs. Winterbourne (1996),Comedy|Romance
636,692,153,Solo (1996),Action|Sci-Fi|Thriller
637,694,180,"Substitute, The (1996)",Action|Crime|Drama
638,695,127,True Crime (1996),Mystery|Thriller
639,696,138,Butterfly Kiss (1995),Drama|Thriller
640,697,67,Feeling Minnesota (1996),Drama|Romance
641,698,89,Delta of Venus (1995),Drama
642,700,23,Angus (1995),Comedy
643,701,23,Daens (1992),Drama
644,702,70,Faces (1968),Drama
645,703,176,Boys (1996),Drama
646,704,185,"Quest, The (1996)",Action|Adventure
647,705,142,Cosi (1996),Comedy
648,706,44,Sunset Park (1996),Drama
649,707,21,Mulholland Falls (1996),Crime|Drama|Thriller
650,708,28,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
651,709,141,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
652,710,135,Celtic Pride (1996),Comedy
653,711,2,Flipper (1996),Adventure|Children
654,712,31,Captives (1994),Crime|Drama|Romance|Thriller
655,713,108,Of Love and Shadows (1994),Drama
656,714,175,Dead Man (1995),Drama|Mystery|Western
657,715,173,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
658,716,23,Switchblade Sisters (1975),Crime
659,717,175,Mouth to Mouth (Boca a boca) (1995),Comedy
660,718,23,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
661,719,60,Multiplicity (1996),Comedy
662,720,37,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
663,722,175,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
664,724,54,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
665,725,161,"Great White Hype, The (1996)",Comedy
666,726,18,Last Dance (1996),Drama
667,728,194,Cold Comfort Farm (1995),Comedy
668,729,138,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
669,730,196,Low Life (1994),Drama
670,731,150,Heaven's Prisoners (1996),Crime|Thriller
671,732,4,Original Gangstas (1996),Crime
672,733,23,"Rock, The (1996)",Action|Adventure|Thriller
673,734,168,Getting Away With Murder (1996),Comedy
674,735,51,Cemetery Man (Dellamorte Dellamore) (1994),Horror
675,736,155,Twister (1996),Action|Adventure|Romance|Thriller
676,737,186,Barb Wire (1996),Action|Sci-Fi
677,741,70,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
678,742,175,Thinner (1996),Horror|Thriller
679,743,70,Spy Hard (1996),Comedy
680,745,156,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
681,746,113,Force of Evil (1948),Film-Noir
682,747,186,"Stupids, The (1996)",Comedy
683,748,111,"Arrival, The (1996)",Action|Sci-Fi|Thriller
684,750,130,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
685,751,186,Careful (1992),Comedy|Horror
686,753,146,"Month by the Lake, A (1995)",Comedy|Drama|Romance
687,754,51,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
688,755,113,Kim (1950),Children|Drama
689,756,83,Carmen Miranda: Bananas Is My Business (1994),Documentary
690,757,17,Ashes of Time (Dung che sai duk) (1994),Drama
691,759,34,Maya Lin: A Strong Clear Vision (1994),Documentary
692,760,170,Stalingrad (1993),Drama|War
693,761,175,"Phantom, The (1996)",Action|Adventure
694,762,23,Striptease (1996),Comedy|Crime
695,763,23,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
696,764,185,Heavy (1995),Drama|Romance
697,765,128,Jack (1996),Comedy|Drama
698,766,59,I Shot Andy Warhol (1996),Drama
699,767,121,"Grass Harp, The (1995)",Comedy|Drama
700,769,123,Marlene Dietrich: Shadow and Light (1996),Documentary
701,771,179,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
702,773,23,Touki Bouki (1973),Drama
703,775,76,Spirits of the Dead (1968),Horror|Mystery
704,776,146,Babyfever (1994),Comedy|Drama
705,778,19,Trainspotting (1996),Comedy|Crime|Drama
706,779,156,'Til There Was You (1997),Drama|Romance
707,780,179,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
708,781,114,Stealing Beauty (1996),Drama
709,782,120,"Fan, The (1996)",Drama|Thriller
710,783,23,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
711,784,179,"Cable Guy, The (1996)",Comedy|Thriller
712,785,186,Kingpin (1996),Comedy
713,786,23,Eraser (1996),Action|Drama|Thriller
714,787,70,"Gate of Heavenly Peace, The (1995)",Documentary
715,788,7,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
716,789,52,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
717,790,147,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
718,791,146,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
719,792,183,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy
720,793,155,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
721,794,168,Midnight Dancers (Sibak) (1994),Comedy|Drama
722,795,128,Somebody to Love (1994),Drama
723,797,168,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
724,798,36,Daylight (1996),Action|Adventure|Drama|Thriller
725,799,0,"Frighteners, The (1996)",Comedy|Horror|Thriller
726,800,23,Lone Star (1996),Drama|Mystery|Western
727,801,48,Harriet the Spy (1996),Children|Comedy
728,802,189,Phenomenon (1996),Drama|Romance
729,803,13,Walking and Talking (1996),Comedy|Drama|Romance
730,804,128,She's the One (1996),Comedy|Romance
731,805,60,"Time to Kill, A (1996)",Drama|Thriller
732,806,134,American Buffalo (1996),Crime|Drama
733,807,149,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
734,808,103,Alaska (1996),Adventure|Children
735,809,103,Fled (1996),Action|Adventure
736,810,103,Kazaam (1996),Children|Comedy|Fantasy
737,813,90,Larger Than Life (1996),Comedy
738,816,91,Two Deaths (1995),Drama
739,818,10,"Very Brady Sequel, A (1996)",Comedy
740,819,149,Stefano Quantestorie (1993),Comedy|Drama
741,820,90,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
742,821,42,"Crude Oasis, The (1995)",Drama|Romance
743,823,103,"Collector, The (La collectionneuse) (1967)",Drama
744,824,103,Kaspar Hauser (1993),Drama|Mystery
745,827,103,"Convent, The (O Convento) (1995)",Drama
746,828,85,"Adventures of Pinocchio, The (1996)",Adventure|Children
747,829,134,Joe's Apartment (1996),Comedy|Fantasy|Musical
748,830,149,"First Wives Club, The (1996)",Comedy
749,831,10,Stonewall (1995),Drama
750,832,10,Ransom (1996),Crime|Thriller
751,833,123,High School High (1996),Comedy
752,834,163,Phat Beach (1996),Comedy
753,835,160,Foxfire (1996),Drama
754,836,189,Chain Reaction (1996),Action|Adventure|Thriller
755,837,90,Matilda (1996),Children|Comedy|Fantasy
756,838,90,Emma (1996),Comedy|Drama|Romance
757,839,90,"Crow: City of Angels, The (1996)",Action|Thriller
758,840,90,House Arrest (1996),Children|Comedy
759,841,103,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
760,842,90,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
761,843,103,Lotto Land (1995),Drama
762,844,91,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
763,845,149,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
764,846,0,Flirt (1995),Drama
765,847,103,"Big Squeeze, The (1996)",Comedy|Drama
766,848,91,"Spitfire Grill, The (1996)",Drama
767,849,103,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
768,850,109,Cyclo (Xich lo) (1995),Crime|Drama
769,851,90,Basquiat (1996),Drama
770,852,14,Tin Cup (1996),Comedy|Drama|Romance
771,853,134,Dingo (1991),Drama
772,854,149,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
773,856,149,Mille bolle blu (1993),Comedy
774,857,160,Crows and Sparrows (Wuya yu maque) (1949),Drama
775,858,160,"Godfather, The (1972)",Crime|Drama
776,860,149,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
777,861,85,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
778,862,40,Manny & Lo (1996),Drama
779,864,149,"Wife, The (1995)",Comedy|Drama
780,865,14,Small Faces (1996),Drama
781,866,0,Bound (1996),Crime|Drama|Romance|Thriller
782,867,91,Carpool (1996),Comedy|Crime
783,868,189,Death in Brunswick (1991),Comedy
784,869,52,Kansas City (1996),Crime|Drama|Musical|Thriller
785,870,113,Gone Fishin' (1997),Comedy
786,871,101,Lover's Knot (1996),Comedy
787,872,74,Vive L'Amour (Ai qing wan sui) (1994),Drama
788,874,90,Killer: A Journal of Murder (1995),Crime|Drama
789,875,52,Nothing to Lose (1994),Action|Crime|Drama
790,876,30,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
791,877,72,Girls Town (1996),Comedy|Drama
792,879,91,"Relic, The (1997)",Horror|Thriller
793,880,160,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
794,881,163,First Kid (1996),Children|Comedy
795,882,134,"Trigger Effect, The (1996)",Drama|Thriller
796,884,137,Sweet Nothing (1996),Drama
797,885,179,Bogus (1996),Children|Drama|Fantasy
798,886,51,Bulletproof (1996),Action|Comedy|Crime
799,887,47,Talk of Angels (1998),Drama
800,889,128,1-900 (06) (1994),Drama|Romance
801,891,24,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
802,892,28,Twelfth Night (1996),Comedy|Drama|Romance
803,893,80,Mother Night (1996),Drama
804,895,51,Venice/Venice (1992),Drama
805,896,82,Wild Reeds (Les roseaux sauvages) (1994),Drama
806,897,141,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
807,898,13,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
808,899,68,Singin' in the Rain (1952),Comedy|Musical|Romance
809,900,172,"American in Paris, An (1951)",Musical|Romance
810,901,101,Funny Face (1957),Comedy|Musical
811,902,146,Breakfast at Tiffany's (1961),Drama|Romance
812,903,7,Vertigo (1958),Drama|Mystery|Romance|Thriller
813,904,179,Rear Window (1954),Mystery|Thriller
814,905,23,It Happened One Night (1934),Comedy|Romance
815,906,3,Gaslight (1944),Drama|Thriller
816,907,51,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
817,908,120,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
818,909,13,"Apartment, The (1960)",Comedy|Drama|Romance
819,910,63,Some Like It Hot (1959),Comedy|Crime
820,911,135,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
821,912,63,Casablanca (1942),Drama|Romance
822,913,63,"Maltese Falcon, The (1941)",Film-Noir|Mystery
823,914,63,My Fair Lady (1964),Comedy|Drama|Musical|Romance
824,915,134,Sabrina (1954),Comedy|Romance
825,916,63,Roman Holiday (1953),Comedy|Drama|Romance
826,917,135,"Little Princess, The (1939)",Children|Drama
827,918,135,Meet Me in St. Louis (1944),Musical
828,919,63,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
829,920,135,Gone with the Wind (1939),Drama|Romance|War
830,921,63,My Favorite Year (1982),Comedy
831,922,85,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
832,923,67,Citizen Kane (1941),Drama|Mystery
833,924,67,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
834,925,135,Golden Earrings (1947),Adventure|Romance|War
835,926,135,All About Eve (1950),Drama
836,927,63,"Women, The (1939)",Comedy
837,928,135,Rebecca (1940),Drama|Mystery|Romance|Thriller
838,929,168,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
839,930,84,Notorious (1946),Film-Noir|Romance|Thriller
840,931,85,Spellbound (1945),Mystery|Romance|Thriller
841,932,135,"Affair to Remember, An (1957)",Drama|Romance
842,933,63,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
843,934,113,Father of the Bride (1950),Comedy
