,movieid,Cluster,title,genres,avg_rating,rating_counts
351,366,63,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,2.9780075187969923,2660
352,367,134,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.183039195863782,34621
353,368,81,Maverick (1994),Adventure|Comedy|Western,3.412776934749621,16475
354,369,0,Mrs. Parker and the Vicious Circle (1994),Drama,3.288613861386138,1010
355,370,134,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,2.9788651669293595,13958
356,371,100,"Paper, The (1994)",Comedy|Drama,3.2587484035759897,3915
357,372,188,Reality Bites (1994),Comedy|Drama|Romance,3.2500337154416723,7415
358,373,183,Red Rock West (1992),Thriller,3.76906584992343,3265
359,374,46,Richie Rich (1994),Children|Comedy,2.4218655360387644,4953
360,375,39,Safe Passage (1994),Drama,3.280434782608696,230
361,376,45,"River Wild, The (1994)",Action|Thriller,3.2755446308077887,10374
362,377,6,Speed (1994),Action|Romance|Thriller,3.481247881458525,41302
363,378,75,Speechless (1994),Comedy|Romance,3.1331764705882352,2125
364,379,110,Timecop (1994),Action|Sci-Fi|Thriller,2.7242633345766505,5362
365,380,74,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.4922731744774795,41673
366,381,39,When a Man Loves a Woman (1994),Drama|Romance,3.390638963360143,4476
367,382,55,Wolf (1994),Drama|Horror|Romance|Thriller,3.0406736261571794,5077
368,383,103,Wyatt Earp (1994),Western,3.199915200339199,4717
369,384,45,Bad Company (1995),Action|Crime|Drama,2.951008645533141,694
370,385,38,"Man of No Importance, A (1994)",Drama,3.556034482758621,116
371,386,17,S.F.W. (1994),Drama,2.8213213213213213,333
372,387,22,"Low Down Dirty Shame, A (1994)",Action|Comedy,2.6527777777777777,648
373,388,38,Boys Life (1995),Drama,3.5392927308447937,509
374,389,179,"Colonel Chabert, Le (1994)",Drama|Romance|War,3.475935828877005,187
375,390,90,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,3.4072532699167657,841
376,391,96,Jason's Lyric (1994),Crime|Drama,3.1876574307304786,397
377,392,117,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,3.349802371541502,253
378,393,52,Street Fighter (1994),Action|Adventure|Fantasy,1.9003150315031505,2222
379,394,69,Coldblooded (1995),Comedy,3.3143939393939394,132
380,397,23,"Fear, The (1995)",Horror,2.1193181818181817,88
381,398,129,Frank and Ollie (1995),Documentary,3.451923076923077,52
382,402,1,Open Season (1996),Comedy,2.8365384615384617,52
383,404,184,Brother Minister: The Assassination of Malcolm X (1994),Documentary,3.2785714285714285,70
384,405,56,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,2.441018766756032,3357
385,406,12,Federal Hill (1994),Drama,3.075757575757576,66
386,407,23,In the Mouth of Madness (1995),Horror|Thriller,3.2433517310587057,1993
387,408,178,8 Seconds (1994),Drama,3.238134206219313,611
388,409,113,Above the Rim (1994),Crime|Drama,3.0416666666666665,420
389,410,192,Addams Family Values (1993),Children|Comedy|Fantasy,3.0116337743888764,17836
390,411,14,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,2.780952380952381,105
391,412,50,"Age of Innocence, The (1993)",Drama,3.559560387615221,4231
392,413,95,Airheads (1994),Comedy,2.810876764859682,5737
393,414,113,"Air Up There, The (1994)",Comedy,2.609770808202654,829
394,415,139,Another Stakeout (1993),Comedy|Thriller,2.808373042886317,2938
395,416,81,Bad Girls (1994),Western,2.6982864137086904,1634
396,417,169,Barcelona (1994),Comedy|Romance,3.520618556701031,3007
397,418,17,Being Human (1993),Drama,2.700941915227629,637
398,419,120,"Beverly Hillbillies, The (1993)",Comedy,2.4867267124911114,4219
399,420,22,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,2.7501075885812654,13942
400,421,104,Black Beauty (1994),Adventure|Children|Drama,3.2872470876762723,1631
401,422,7,Blink (1994),Thriller,3.2334615384615386,1300
402,423,6,Blown Away (1994),Action|Thriller,2.999084249084249,2184
403,424,113,Blue Chips (1994),Drama,2.7202549575070822,706
404,425,169,Blue Sky (1994),Drama|Romance,3.4652338811630847,791
405,426,86,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.1090698444223768,3021
406,427,85,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,2.5480831708901883,3078
407,428,150,"Bronx Tale, A (1993)",Drama,3.823092998955068,4785
408,429,134,Cabin Boy (1994),Comedy,2.38168210976479,1403
409,430,111,Calendar Girl (1993),Comedy|Drama,2.3417721518987342,237
410,431,31,Carlito's Way (1993),Crime|Drama,3.719788264444194,8879
411,432,81,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.72972972972973,11729
412,433,120,Clean Slate (1994),Comedy,2.922173913043478,1150
413,434,177,Cliffhanger (1993),Action|Adventure|Thriller,3.0492658841872755,23089
414,435,86,Coneheads (1993),Comedy|Sci-Fi,2.5814764286797027,13194
415,436,85,Color of Night (1994),Drama|Thriller,2.6253164556962023,1185
416,437,120,Cops and Robbersons (1994),Comedy,2.5922388059701493,1675
417,438,120,"Cowboy Way, The (1994)",Action|Comedy|Drama,2.7121827411167514,985
418,439,17,Dangerous Game (1993),Drama,2.508771929824561,57
419,440,3,Dave (1993),Comedy|Romance,3.6009041187632547,17918
420,441,70,Dazed and Confused (1993),Comedy,3.689785470502194,8204
421,442,142,Demolition Man (1993),Action|Adventure|Sci-Fi,3.0712903582485627,18088
422,443,129,"Endless Summer 2, The (1994)",Adventure|Documentary,3.343065693430657,548
423,444,1,Even Cowgirls Get the Blues (1993),Comedy|Romance,2.414920368818106,1193
424,445,120,Fatal Instinct (1993),Comedy,2.884968445209409,1743
425,446,89,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,3.889400921658986,3472
426,447,180,"Favor, The (1994)",Comedy|Romance,2.5167464114832536,209
427,448,97,Fearless (1993),Drama,3.555778344877871,2743
428,449,134,Fear of a Black Hat (1994),Comedy,3.4431464174454827,642
429,450,188,With Honors (1994),Comedy|Drama,3.3467272727272728,2750
430,451,169,Flesh and Bone (1993),Drama|Mystery|Romance,3.044750430292599,581
431,452,39,Widows' Peak (1994),Drama,3.551756007393716,1082
432,453,172,For Love or Money (1993),Comedy|Romance,3.1115560640732265,874
433,454,45,"Firm, The (1993)",Drama|Thriller,3.4994205537850256,24161
434,455,46,Free Willy (1993),Adventure|Children|Drama,2.617824773413897,8275
435,456,29,Fresh (1994),Crime|Drama|Thriller,3.808295964125561,892
436,457,45,"Fugitive, The (1993)",Thriller,3.972158427011564,49638
437,458,103,Geronimo: An American Legend (1993),Drama|Western,3.13336820083682,956
438,459,22,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2.757722007722008,1036
439,460,1,Getting Even with Dad (1994),Comedy,2.4274580335731413,834
440,461,38,Go Fish (1994),Drama|Romance,3.3441717791411043,815
441,462,2,"Good Man in Africa, A (1994)",Action|Adventure,2.589385474860335,179
442,463,68,Guilty as Sin (1993),Crime|Drama|Thriller,2.813008130081301,369
443,464,22,Hard Target (1993),Action|Adventure|Crime|Thriller,2.917576961271102,3021
444,465,179,Heaven & Earth (1993),Action|Drama|War,3.256617647058824,680
445,466,134,Hot Shots! Part Deux (1993),Action|Comedy|War,2.939754383254808,12947
446,467,36,Live Nude Girls (1995),Comedy,3.371234939759036,664
447,468,3,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.3125465653404857,6711
448,469,169,"House of the Spirits, The (1993)",Drama|Romance,3.25762572135202,1213
449,470,1,House Party 3 (1994),Comedy,2.152272727272728,440
450,471,143,"Hudsucker Proxy, The (1994)",Comedy,3.6579813752234034,10631
451,472,17,I'll Do Anything (1994),Comedy|Drama,2.8883861236802413,663
452,473,120,In the Army Now (1994),Comedy|War,2.2987616099071206,1292
453,474,183,In the Line of Fire (1993),Action|Thriller,3.7212436096910415,17996
454,475,164,In the Name of the Father (1993),Drama,3.9152097902097904,8580
455,476,25,"Inkwell, The (1994)",Comedy|Drama,3.025943396226415,212
456,477,0,What's Love Got to Do with It? (1993),Drama|Musical,3.546511627906977,4128
457,478,1,Jimmy Hollywood (1994),Comedy|Crime|Drama,2.4229249011857705,253
458,479,161,Judgment Night (1993),Action|Crime|Thriller,2.923855633802817,1136
459,480,126,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.6791749812920926,64144
460,481,98,Kalifornia (1993),Drama|Thriller,3.337772882034849,4993
461,482,119,Killing Zoe (1994),Crime|Drama|Thriller,3.424043062200957,2508
462,483,121,King of the Hill (1993),Drama,3.787174721189591,538
463,484,9,Lassie (1994),Adventure|Children,2.803468208092485,692
464,485,52,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,2.7995211310428703,13156
465,486,26,Life with Mikey (1993),Comedy,2.6663685152057246,559
466,487,81,Lightning Jack (1994),Comedy|Western,2.566489361702128,564
467,488,169,M. Butterfly (1993),Drama|Romance,3.374285714285714,525
468,489,1,Made in America (1993),Comedy,2.7613019891500903,2765
469,490,45,Malice (1993),Thriller,3.3599659284497445,2935
470,491,178,"Man Without a Face, The (1993)",Drama,3.405329593267882,4991
471,492,159,Manhattan Murder Mystery (1993),Comedy|Mystery,3.653225806451613,3038
472,493,31,Menace II Society (1993),Action|Crime|Drama,3.625652173913044,3450
473,494,6,Executive Decision (1996),Action|Adventure|Thriller,3.353110599078341,11284
474,495,182,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.411678832116788,685
475,496,68,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,3.2767624020887727,383
476,497,3,Much Ado About Nothing (1993),Comedy|Romance,3.882146132681137,13084
477,498,169,Mr. Jones (1993),Drama|Romance,2.7831491712707184,362
478,499,75,Mr. Wonderful (1993),Comedy|Romance,2.7791005291005293,378
479,500,26,Mrs. Doubtfire (1993),Comedy|Drama,3.386310463824062,34194
480,501,196,Naked (1993),Drama,3.842433697347894,1923
481,502,111,"Next Karate Kid, The (1994)",Action|Children|Romance,2.276491024898668,3454
482,503,148,"New Age, The (1994)",Drama,3.095419847328244,131
483,504,10,No Escape (1994),Action|Drama|Sci-Fi,2.9837962962962963,1080
484,505,26,North (1994),Comedy,2.502859477124183,1224
485,506,168,Orlando (1992),Drama|Fantasy|Romance,3.4952830188679247,1272
486,507,96,"Perfect World, A (1993)",Crime|Drama|Thriller,3.527983274364748,3109
487,508,79,Philadelphia (1993),Drama,3.802130439151844,19902
488,509,8,"Piano, The (1993)",Drama|Romance,3.6811163895486936,15998
489,510,17,Poetic Justice (1993),Drama,2.778588807785888,822
490,511,199,"Program, The (1993)",Action|Drama,3.144299674267101,1535
491,512,86,"Puppet Masters, The (1994)",Horror|Sci-Fi,2.9323979591836733,1176
492,513,143,Radioland Murders (1994),Comedy|Mystery|Romance,2.937619961612284,521
493,514,60,"Ref, The (1994)",Comedy,3.4613768961493583,4285
494,515,8,"Remains of the Day, The (1993)",Drama|Romance,3.8977364185110654,9940
495,516,39,Renaissance Man (1994),Comedy|Drama,3.088179218303146,3147
496,517,151,Rising Sun (1993),Action|Drama|Mystery,3.130988477865373,3298
497,518,1,"Road to Wellville, The (1994)",Comedy,2.6764192139737992,1145
498,519,142,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,2.195869704066425,4697
499,520,134,Robin Hood: Men in Tights (1993),Comedy,3.067497367497368,14245
500,521,167,Romeo Is Bleeding (1993),Crime|Thriller,3.310518369401107,1987
501,522,29,Romper Stomper (1992),Action|Drama,3.5399022801302933,1228
502,523,25,Ruby in Paradise (1993),Drama,3.642857142857143,833
503,524,18,Rudy (1993),Drama,3.5334577630305546,7233
504,525,27,"Saint of Fort Washington, The (1993)",Drama,3.418300653594771,153
505,526,12,"Savage Nights (Nuits fauves, Les) (1992)",Drama,3.2107438016528924,121
506,527,114,Schindler's List (1993),Drama|War,4.247579083279535,60411
507,528,120,"Scout, The (1994)",Comedy|Drama,2.7789034564958284,839
508,529,64,Searching for Bobby Fischer (1993),Drama,3.8492079306565703,10037
509,531,130,"Secret Garden, The (1993)",Children|Drama,3.5358059914407987,7010
510,532,1,Serial Mom (1994),Comedy|Crime|Horror,3.061026102610261,5555
511,533,71,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,2.9327927432655305,3638
512,534,0,Shadowlands (1993),Drama|Romance,3.890470852017937,4460
513,535,148,Short Cuts (1993),Drama,3.778046421663443,5170
514,536,39,"Simple Twist of Fate, A (1994)",Drama,3.2861400894187778,671
515,537,85,Sirens (1994),Drama,3.1484602917341977,3085
516,538,12,Six Degrees of Separation (1993),Drama,3.701110162254484,4684
517,539,3,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.5094537441802607,28137
518,540,85,Sliver (1993),Thriller,2.719010989010989,4550
519,541,126,Blade Runner (1982),Action|Sci-Fi|Thriller,4.115838373930576,36702
520,542,149,Son in Law (1993),Comedy|Drama|Romance,2.8498035660320338,3309
521,543,120,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.2368374868374867,11396
522,544,22,Striking Distance (1993),Action|Crime,2.9290573372206024,2058
523,546,52,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.06153416495997,5371
524,547,2,Surviving the Game (1994),Action|Adventure|Thriller,2.816688567674113,761
525,548,22,Terminal Velocity (1994),Action|Mystery|Thriller,2.9001919385796544,2605
526,549,193,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,3.8902714932126696,1326
527,550,188,Threesome (1994),Comedy|Romance,3.0871694417238,3063
528,551,80,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.738263445761167,21940
529,552,2,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.213334986772487,12096
530,553,103,Tombstone (1993),Action|Drama|Western,3.703341938184609,14333
531,554,167,Trial by Jury (1994),Crime|Drama|Thriller,3.093952483801296,463
532,555,119,True Romance (1993),Crime|Thriller,3.810891994253624,15314
533,556,62,"War Room, The (1993)",Documentary,3.9756944444444446,1152
534,558,80,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.8234113712374582,1495
535,559,85,"Paris, France (1993)",Comedy,2.955555555555556,45
536,561,94,Killer (Bulletproof Heart) (1994),Drama|Thriller,3.396984924623116,199
537,562,121,Welcome to the Dollhouse (1995),Comedy|Drama,3.787195438050804,5787
538,563,89,Germinal (1993),Drama|Romance,3.461661341853035,313
539,564,10,Chasers (1994),Comedy,2.328990228013029,307
540,565,93,Cronos (1993),Drama|Horror,3.224428399518652,831
541,566,169,Naked in New York (1994),Comedy|Romance,2.762589928057554,139
542,567,160,Kika (1993),Comedy|Drama,3.315426997245179,363
543,568,17,Bhaji on the Beach (1993),Comedy|Drama,3.578171091445428,339
544,569,39,Little Big League (1994),Comedy|Drama,2.938267614738203,1547
545,570,25,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,3.453883495145631,206
546,571,169,"Wedding Gift, The (1994)",Drama|Romance,3.5758426966292136,178
547,573,17,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,3.42896174863388,183
548,574,182,Spanking the Monkey (1994),Comedy|Drama,3.304075235109718,1276
549,575,46,"Little Rascals, The (1994)",Children|Comedy,2.988332058148432,2614
550,577,46,Andre (1994),Adventure|Children|Drama,2.8157894736842106,589
551,580,8,Princess Caraboo (1994),Drama,3.0725490196078438,510
552,581,79,"Celluloid Closet, The (1995)",Documentary,3.978644646924829,1756
553,582,17,Métisse (Café au Lait) (1993),Comedy|Drama,3.323529411764706,119
554,583,17,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.532388663967611,247
555,585,120,"Brady Bunch Movie, The (1995)",Comedy,2.6616823476702507,8928
556,586,46,Home Alone (1990),Children|Comedy,3.141875423155044,29540
557,587,44,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.4342123720016837,28516
558,588,137,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.6987526802388575,43373
559,589,126,Terminator 2: Judgment Day (1991),Action|Sci-Fi,3.94637410899458,57379
560,590,16,Dances with Wolves (1990),Adventure|Drama|Western,3.7256878529376425,41615
561,592,71,Batman (1989),Action|Crime|Thriller,3.4069031965540693,44110
562,593,136,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.151341616415071,74127
563,594,137,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.5823021181716834,17940
564,595,137,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.6809198555552447,35723
565,596,137,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.4825773034060585,12742
566,597,3,Pretty Woman (1990),Comedy|Romance,3.42649120757142,34234
567,598,56,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,3.547945205479452,146
568,599,128,"Wild Bunch, The (1969)",Adventure|Western,3.958682820751786,3219
569,600,96,Love and a .45 (1994),Action|Comedy|Crime,2.9946043165467624,278
570,601,17,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,3.3714285714285714,105
571,602,129,"Great Day in Harlem, A (1994)",Documentary,3.9764309764309766,297
572,603,26,"Bye Bye, Love (1995)",Comedy,2.9279437609841827,569
573,605,75,One Fine Day (1996),Drama|Romance,3.277880184331797,3255
574,606,147,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,2.5735607675906182,1407
575,608,119,Fargo (1996),Comedy|Crime|Drama|Thriller,4.111421282646425,47823
576,609,9,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.008631851532153,2317
577,610,157,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.37419399094526,7289
578,611,23,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.51196032672112,1714
579,612,1,"Pallbearer, The (1996)",Comedy,2.710561949898443,1477
580,613,8,Jane Eyre (1996),Drama|Romance,3.6044005388414906,2227
581,614,68,Loaded (1994),Drama|Thriller,3.138888888888889,144
582,615,17,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.871107266435986,578
583,616,35,"Aristocats, The (1970)",Animation|Children,3.387031840917409,8197
584,617,148,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,3.5843253968253967,504
585,618,143,Two Much (1995),Comedy|Romance,2.76530612244898,343
586,619,1,Ed (1996),Comedy,2.5671191553544497,663
587,621,148,My Favorite Season (1993),Drama,3.6036789297658864,299
588,626,1,"Thin Line Between Love and Hate, A (1996)",Comedy,2.872909698996656,598
589,627,68,"Last Supper, The (1995)",Drama|Thriller,3.528050896471949,1729
590,628,171,Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.760456621004566,10950
591,630,160,Carried Away (1996),Drama|Romance,3.285,200
592,631,9,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,2.723913043478261,2070
593,632,89,Land and Freedom (Tierra y libertad) (1995),Drama|War,3.905817174515236,361
594,633,1,Denise Calls Up (1995),Comedy,3.3550488599348536,307
595,634,116,Theodore Rex (1995),Comedy,2.279935275080906,309
